Feature ID	Taxon	Confidence
834d9795901eec829c8a7726e23180d2	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Naviculales;Naviculaceae;Navicula;Navicula_cryptotenella;	0.971107808964726
763bec134f3465cd381ddb97d9796c32	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Naviculales;Naviculaceae;Navicula;Navicula_cryptotenella;	0.9950484508188194
0e9bb037f6ea1191bfdca70bcab5832d	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Naviculales;Naviculaceae;Navicula;Navicula_cryptotenella;	0.9801602408764295
7d490f425a5ab60a98b49732ee2bedf2	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Naviculales;Naviculaceae;Navicula;Navicula_cryptotenella;	0.9543551185017916
9a89f1a4bd93ba13a3fcf66f3698631a	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Naviculales;Naviculaceae;Navicula	0.9913116553192082
feb6aac7704d8d30e40f1b2c00dd2442	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Naviculales;Naviculaceae;Navicula	0.7157364629580373
2c0aefe02c37ec4cf5d0c17745212d1f	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Naviculales;Naviculaceae;Navicula;Navicula_cryptotenella;	0.8732397786974155
21995ad9efd626faa56398ddd54bd07a	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Naviculales;Naviculaceae;Navicula	0.9942721856200666
63c6379693bad72863fa9008b1e091b7	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Naviculales;Naviculaceae;Navicula	0.9917712937843104
e458504b325e9ee526c4934206e682e5	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Naviculales;Naviculaceae;Navicula	0.9936647627642476
3f2006d1eb93539d8848d250f3b73792	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Naviculales;Naviculaceae;Navicula;Navicula_cryptotenella;	0.8802004747643228
d3500181e3259b0bccd247e7e62e7460	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Naviculales;Naviculaceae;Navicula;Navicula_cryptotenella;	0.8388115431866903
2841f96d57af57c022cf87162a50deeb	Eukaryota;TSAR;Stramenopiles;Gyrista;Bacillariophyceae;Naviculales;Naviculaceae;Navicula;Navicula_cryptotenella;	0.9792327632391329
